system:index,id,mode,.geo
89,6725,22.0,"{""type"":""Point"",""coordinates"":[-114.14087277847806,34.295513673535844]}"
90,6726,52.0,"{""type"":""Point"",""coordinates"":[-114.14103294206548,34.29256967629409]}"
91,6727,52.0,"{""type"":""Point"",""coordinates"":[-114.14128689836241,34.292563302555955]}"
92,6728,52.0,"{""type"":""Point"",""coordinates"":[-114.12249637084317,34.288370379173934]}"
93,6729,52.0,"{""type"":""Point"",""coordinates"":[-114.04399373546714,34.179141937952664]}"
94,6730,11.0,"{""type"":""Point"",""coordinates"":[-114.1402646404377,34.3050064271429]}"
95,6731,11.0,"{""type"":""Point"",""coordinates"":[-114.13956569509418,34.30462910199505]}"
96,6732,52.0,"{""type"":""Point"",""coordinates"":[-114.14256060086387,34.29518693944951]}"
97,6733,52.0,"{""type"":""Point"",""coordinates"":[-114.14300561329483,34.299192950769424]}"
98,6734,52.0,"{""type"":""Point"",""coordinates"":[-114.15638752210567,34.2911480873951]}"
99,6735,52.0,"{""type"":""Point"",""coordinates"":[-114.15755359969249,34.31541823484245]}"
100,6736,52.0,"{""type"":""Point"",""coordinates"":[-114.15741109595633,34.31535108961449]}"
101,6737,52.0,"{""type"":""Point"",""coordinates"":[-114.16214961007796,34.29989334886507]}"
102,6738,52.0,"{""type"":""Point"",""coordinates"":[-122.58469955196321,40.61621860990947]}"
103,6739,42.0,"{""type"":""Point"",""coordinates"":[-122.45318554037605,40.62044158339821]}"
104,6740,82.0,"{""type"":""Point"",""coordinates"":[-121.71014117988086,39.52934275719433]}"
105,6741,24.0,"{""type"":""Point"",""coordinates"":[-121.38785392207151,38.54815203670222]}"
106,6742,82.0,"{""type"":""Point"",""coordinates"":[-121.39182666881413,38.14932880488379]}"
107,6743,82.0,"{""type"":""Point"",""coordinates"":[-121.40299781346637,38.12896901650902]}"
108,6744,22.0,"{""type"":""Point"",""coordinates"":[-114.68382739067843,33.616529541837856]}"
109,6745,71.0,"{""type"":""Point"",""coordinates"":[-121.47343063814196,38.731053254046074]}"
110,6746,23.0,"{""type"":""Point"",""coordinates"":[-122.2787992919516,40.42990171204188]}"
111,6747,71.0,"{""type"":""Point"",""coordinates"":[-121.54724995757505,39.52854983698819]}"
112,6748,23.0,"{""type"":""Point"",""coordinates"":[-121.58205186282537,37.79802936009425]}"
113,6749,23.0,"{""type"":""Point"",""coordinates"":[-121.58252584180238,37.79787417868869]}"
114,6750,23.0,"{""type"":""Point"",""coordinates"":[-122.29483875687336,40.45728733754039]}"
115,6751,82.0,"{""type"":""Point"",""coordinates"":[-121.59221537884801,37.80789530791488]}"
116,6752,24.0,"{""type"":""Point"",""coordinates"":[-121.63837005144737,37.157986846386166]}"
117,6753,21.0,"{""type"":""Point"",""coordinates"":[-121.62667404689928,37.91781355517118]}"
118,6754,23.0,"{""type"":""Point"",""coordinates"":[-121.31053485148814,38.76460908833439]}"
119,6755,71.0,"{""type"":""Point"",""coordinates"":[-122.44179633228292,40.60968485885146]}"
120,6756,71.0,"{""type"":""Point"",""coordinates"":[-122.44195579270678,40.60952844172462]}"
121,6757,43.0,"{""type"":""Point"",""coordinates"":[-122.42044278043004,40.49614490949639]}"
122,6758,52.0,"{""type"":""Point"",""coordinates"":[-122.76477550812544,40.79529239174591]}"
123,6759,42.0,"{""type"":""Point"",""coordinates"":[-122.82699397642651,40.734175089923916]}"
124,6760,52.0,"{""type"":""Point"",""coordinates"":[-122.8077224151155,40.718584098868284]}"
125,6761,52.0,"{""type"":""Point"",""coordinates"":[-120.53234895554483,37.94498061855609]}"
126,6762,71.0,"{""type"":""Point"",""coordinates"":[-120.53317157580727,37.94600500757091]}"
127,6763,82.0,"{""type"":""Point"",""coordinates"":[-121.72144275718189,39.01043134592138]}"
128,6764,82.0,"{""type"":""Point"",""coordinates"":[-121.7161163511962,38.99735469102395]}"
129,6765,82.0,"{""type"":""Point"",""coordinates"":[-121.71611486673017,38.99735278682474]}"
130,6766,82.0,"{""type"":""Point"",""coordinates"":[-121.7102769875158,38.992158442169426]}"
131,6767,22.0,"{""type"":""Point"",""coordinates"":[-121.68054384440411,38.972456744856956]}"
132,6768,82.0,"{""type"":""Point"",""coordinates"":[-121.65794218866768,38.95473573720776]}"
133,6769,82.0,"{""type"":""Point"",""coordinates"":[-121.6120838663501,38.911321080112245]}"
134,6770,82.0,"{""type"":""Point"",""coordinates"":[-121.55714835730524,38.8561262005373]}"
135,6771,82.0,"{""type"":""Point"",""coordinates"":[-121.54553060862156,38.84364121723013]}"
136,6772,82.0,"{""type"":""Point"",""coordinates"":[-121.54552949875304,38.84363998162655]}"
137,6773,82.0,"{""type"":""Point"",""coordinates"":[-121.54048503986704,38.83870628927329]}"
138,6774,82.0,"{""type"":""Point"",""coordinates"":[-121.52046294374499,38.82192385918595]}"
139,6775,82.0,"{""type"":""Point"",""coordinates"":[-121.48458096444743,38.78915310950619]}"
140,6776,82.0,"{""type"":""Point"",""coordinates"":[-121.4730552218541,38.76297797138969]}"
141,6777,81.0,"{""type"":""Point"",""coordinates"":[-121.47317804838491,38.7552562904358]}"
142,6778,71.0,"{""type"":""Point"",""coordinates"":[-121.47327405412504,38.744556698311264]}"
143,6779,71.0,"{""type"":""Point"",""coordinates"":[-121.47582543400078,38.726731946035656]}"
144,6780,52.0,"{""type"":""Point"",""coordinates"":[-122.33692407884966,40.4023418041561]}"
145,6781,23.0,"{""type"":""Point"",""coordinates"":[-121.47404615952605,38.63839577464929]}"
146,6782,23.0,"{""type"":""Point"",""coordinates"":[-121.47364475699362,38.637819554243414]}"
147,6783,24.0,"{""type"":""Point"",""coordinates"":[-121.38790984837406,38.54811478627877]}"
148,6784,81.0,"{""type"":""Point"",""coordinates"":[-121.3523970181174,38.507932717070254]}"
149,6785,81.0,"{""type"":""Point"",""coordinates"":[-121.35239362248562,38.507918064749006]}"
150,6786,81.0,"{""type"":""Point"",""coordinates"":[-121.3523972166451,38.507914855774956]}"
151,6787,82.0,"{""type"":""Point"",""coordinates"":[-121.40631431730777,38.12295020879153]}"
152,6788,81.0,"{""type"":""Point"",""coordinates"":[-121.35238654645615,38.507903961430074]}"
153,6789,82.0,"{""type"":""Point"",""coordinates"":[-121.39188726684542,38.14935315616521]}"
154,6790,52.0,"{""type"":""Point"",""coordinates"":[-122.42400623993838,40.55565375364109]}"
155,6791,52.0,"{""type"":""Point"",""coordinates"":[-122.39983959930247,40.520634203913346]}"
156,6792,71.0,"{""type"":""Point"",""coordinates"":[-122.26526708809207,40.402763447193806]}"
157,6793,82.0,"{""type"":""Point"",""coordinates"":[-121.59152580717175,37.87933277770228]}"
158,6794,82.0,"{""type"":""Point"",""coordinates"":[-114.68301891542075,33.617358711946395]}"
159,6795,52.0,"{""type"":""Point"",""coordinates"":[-114.82897832756152,32.898478629143234]}"
160,6796,82.0,"{""type"":""Point"",""coordinates"":[-121.58480672205201,38.87389230952602]}"
161,6797,82.0,"{""type"":""Point"",""coordinates"":[-121.48655247268117,38.68289023836795]}"
162,6798,52.0,"{""type"":""Point"",""coordinates"":[-114.04302200401932,34.177527026555616]}"
163,6799,71.0,"{""type"":""Point"",""coordinates"":[-122.26326587789227,40.400525690135275]}"
164,6800,52.0,"{""type"":""Point"",""coordinates"":[-122.62430719041623,40.644564654150784]}"
165,6801,22.0,"{""type"":""Point"",""coordinates"":[-122.44689215644837,40.61151887510581]}"
166,6802,52.0,"{""type"":""Point"",""coordinates"":[-122.49116806107902,40.60687128088837]}"
167,6803,52.0,"{""type"":""Point"",""coordinates"":[-114.13950546875029,34.29229422516605]}"
168,6804,71.0,"{""type"":""Point"",""coordinates"":[-119.74483059924393,35.37973998310692]}"
169,6833,21.0,"{""type"":""Point"",""coordinates"":[-121.34829873969183,39.90594295291865]}"
170,6834,52.0,"{""type"":""Point"",""coordinates"":[-121.51092040551568,39.631996604017466]}"
171,6835,52.0,"{""type"":""Point"",""coordinates"":[-121.47281136025362,39.72167445345]}"
172,6836,52.0,"{""type"":""Point"",""coordinates"":[-121.47257235731531,39.72146334014946]}"
173,6837,22.0,"{""type"":""Point"",""coordinates"":[-121.38476652673853,38.77887020802276]}"
174,6838,71.0,"{""type"":""Point"",""coordinates"":[-121.37240603653433,38.763477732397845]}"
